"datetime","rzeczywiste","Model_zerowy","Drzewo_duze","Drzewo_minimum_CV","Drzewo_1SE","Bagging","Las_losowy","MARS_degree_1","MARS_degree_2"
2025-09-06 12:00:00,35.6,32.0124699496944,34.8936706718564,34.8936706718564,34.8936706718564,35.6546744444445,35.7906654761905,35.1100049399632,35.3463215162722
2025-09-06 13:00:00,31,32.0124699496944,34.8936706718564,34.8936706718564,34.8936706718564,33.3296741269841,33.6089733333333,33.5639460228334,33.9206191640364
2025-09-06 14:00:00,34.2,32.0124699496944,28.8341674535726,28.8341674535726,28.8341674535726,31.046652063492,31.1594300793651,29.6218980696408,29.8368172560305
2025-09-06 15:00:00,34.2,32.0124699496944,33.5284683748836,33.5284683748836,33.5284683748836,33.5323294444444,33.1901121428572,32.0421683624637,31.733095807728
2025-09-06 16:00:00,29.2,32.0124699496944,33.5284683748836,33.5284683748836,33.5284683748836,30.2371855555556,30.4936134126984,30.654645218007,29.7320465339833
2025-09-06 17:00:00,25.6,32.0124699496944,28.8341674535726,28.8341674535726,28.8341674535726,27.0522156349206,27.1055013492064,26.6855543804812,25.5995557556614
2025-09-06 18:00:00,19.4,32.0124699496944,23.2072106929299,23.2072106929299,23.2072106929299,22.0579296825397,22.1846102380952,22.1951568686978,22.4209892794174
2025-09-06 19:00:00,15.5,32.0124699496944,19.966107757657,19.966107757657,19.966107757657,16.4019575396825,16.3267452380952,16.4710923185884,17.4341160297736
2025-09-06 20:00:00,15.1,32.0124699496944,14.1441647458447,14.1441647458447,14.1441647458447,17.1362806349206,16.9251208730159,14.7235926770041,15.429571622198
2025-09-06 21:00:00,16.6,32.0124699496944,14.1441647458447,14.1441647458447,14.1441647458447,12.0689293650794,12.263285952381,13.8220758019946,14.1533888630985
2025-09-06 22:00:00,16.6,32.0124699496944,17.8451851029587,17.8451851029587,17.8451851029587,16.2786294444444,16.4063784920635,16.2179604451122,16.0456288087352
2025-09-06 23:00:00,16.6,32.0124699496944,17.8451851029587,17.8451851029587,17.8451851029587,17.4094285714286,17.0893617460317,16.3976873242518,16.2341815488107
2025-09-07,14.8,32.0124699496944,17.8451851029587,17.8451851029587,17.8451851029587,16.0415581746032,16.053829047619,16.1574182647996,16.0101048692966
2025-09-07 01:00:00,13,32.0124699496944,14.1441647458447,14.1441647458447,14.1441647458447,14.1294323015873,14.3221238888889,14.9023598108533,14.7513313994413
2025-09-07 02:00:00,13,32.0124699496944,14.1441647458447,14.1441647458447,14.1441647458447,10.7913851587302,11.2627083333333,12.811191997411,12.6685731381601
2025-09-07 03:00:00,15.5,32.0124699496944,14.1441647458447,14.1441647458447,14.1441647458447,12.9294171428571,12.7925361904762,13.8751204590992,13.7259663029863
2025-09-07 04:00:00,16.2,32.0124699496944,14.1441647458447,14.1441647458447,14.1441647458447,16.4499530952381,16.1533650793651,16.3197880490056,16.1898723247146
2025-09-07 05:00:00,15.5,32.0124699496944,17.8451851029587,17.8451851029587,17.8451851029587,14.8308505555556,14.526501031746,15.7565572568081,15.6540576259447
2025-09-07 06:00:00,17.6,32.0124699496944,14.1441647458447,14.1441647458447,14.1441647458447,17.5286692063492,17.315265952381,16.6817853724926,16.6193759791205
