"poziom","X.Intercept.","target","model","grupa"
"145",-0.0117879857139896,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"146",0.159345174723588,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"147",0.0018546202114112,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"148",0.0672391373335321,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"149",0.0546967123899379,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"150",0.115747418792227,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"151",-0.115489948297996,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"152",0.0613629795986517,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"153",0.0422098557065086,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"154",-0.0881120459771316,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"155",-0.0868846276383846,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"156",-0.082668506722028,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"157",-0.0753559178887159,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"158",0.0204989577774815,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"159",-0.00757461936877098,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"160",-0.0194885854542565,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"161",0.00842885966587522,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"162",0.0870898919940556,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"163",0.0961539337703111,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"164",0.037574794019128,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"165",0.00735951322226223,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"166",-0.0627769781628212,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"167",0.00571560407795806,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"168",0.0994620847779586,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"169",0.0344504653061581,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"170",-0.0394715877304617,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"171",0.0820143714680668,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"172",-0.0157996213780906,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"173",0.0514845870317931,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"174",0.0237863756286478,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"175",0.0467151837530722,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"176",-0.118134221020546,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"177",0.0104728933176948,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"178",-0.0515675917858003,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"179",-0.0237818333934459,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"180",-0.0280549010974872,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"181",0.077894624586532,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"182",-0.0733497510958869,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"183",0.185515510769962,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"184",0.023880078950131,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"185",-0.00286327218538295,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"186",-0.0224850654802996,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"187",0.0165036623135097,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"188",0.0255595049947707,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"189",-0.00550470309795947,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"190",-0.0309332866240542,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"191",-0.110778002743999,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"192",-0.0343005419835983,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"193",0.0191100351995601,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"194",0.0921571823078881,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"195",-0.146857186923027,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"196",0.0858455594734879,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"197",-0.106744527448812,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"198",0.00625046737557152,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"199",-0.0578960486348667,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"200",-0.0618929506518727,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"201",0.0670793416968015,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"202",-0.167485507166529,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"203",0.0603883490820771,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"204",-0.0214282381113967,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"205",-0.0389987323974026,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"206",-0.00511674713400838,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"207",-0.0898046683082013,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"208",0.00380277678745076,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"209",-0.0597181360050386,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"210",0.00500928748825568,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"211",0.116983625126656,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"212",0.0950000100497045,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"213",-0.0771391539851588,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"214",-0.0862997882033516,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"215",0.0859332660898805,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"216",-0.0506418258092645,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"217",0.0667663053455095,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"218",-0.0135397010881691,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"219",-0.110942238162104,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"220",-0.0205402294307803,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"221",-0.00265015392330811,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"222",0.0548912435026284,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"223",-0.00907211471098461,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"224",-0.0298016415139951,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"225",0.0216413607465543,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"226",-0.0751056032382123,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"227",-0.0510850006783421,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"228",-0.0964747437562151,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"229",-0.0610925378748391,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"230",0.117744340978735,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"231",-0.00375998227125393,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"232",-0.0438230459840168,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"233",-0.128889980515561,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"234",0.0206291203920565,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"235",0.0790948214362388,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"236",-0.0132513731713344,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"237",0.0354194620327388,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"238",-0.0813368653819736,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"239",0.0292118854428129,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"240",-0.0965174301896927,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"241",0.0168556692493787,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"242",0.0979484848918715,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"243",0.106288228037027,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"244",-0.0128549187737573,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"245",0.043906929493996,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"246",0.0557478350703157,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"247",0.0475337251794899,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"248",-0.000836915513586056,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"249",-0.0614249934159197,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"250",-0.08019977870886,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"251",0.0389964040271752,"wind_gusts_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
