"poziom","X.Intercept.","target","model","grupa"
"109",0.007687146612285,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"110",0.00824803158553069,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"111",-0.00948112062876171,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"112",0.0212172753735769,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"113",0.011916681220137,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"114",-0.0224270184891777,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"115",0.00611564300455293,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"116",-0.0422892922216231,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"117",-0.0286282853722161,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"118",-0.00795089868758607,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"119",-0.0123695115235888,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"120",0.0147708368667941,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"121",-0.0199282974356671,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"122",0.000318862012891183,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"123",0.00511335807372174,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"124",-0.0206984751977834,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"125",0.0203876026756649,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"126",0.0173877647850829,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"127",-0.0167723631640087,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"128",-0.00485624168669255,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"129",-0.0291802588343229,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"130",-0.0126687586636525,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"131",-0.0374656264601817,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"132",0.0107494398548831,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"133",0.0515798463967185,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"134",-0.00885532660898422,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"135",0.029644329675429,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"136",0.00582948294712316,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"137",0.00554457944946497,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"138",0.00395500085110816,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"139",-0.0336649628293513,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"140",-0.00893666728735441,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
