"poziom","X.Intercept.","target","model","grupa"
"144",-3.33541682946597,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"145",-1.44548992920276,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"146",-1.16038993776176,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"147",-2.26527027945412,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"148",-2.97786309157831,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"149",-2.52820979747,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"150",-4.26772837810309,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"151",-1.98315645109885,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"152",-4.34662595015564,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"153",-4.99195150961354,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"154",-2.90352334739331,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"155",-3.41274273673655,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"156",-5.10526854039016,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"157",-4.92499858990353,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"158",-4.31644998634269,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"159",-6.94757399776114,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"160",-4.23629508246463,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"161",-5.72308996616437,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"162",-3.21958513503825,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"163",0.52694937211155,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"164",1.16064461218312,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"165",-1.00479512435129,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"166",-2.06205402315137,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"167",-3.9279344522512,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"168",-4.4696873025803,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"169",-3.30492653269664,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"170",-2.87617638018782,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"171",-3.53313225903198,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
