"poziom","X.Intercept.","target","model","grupa"
"88",-0.00109498300900151,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"89",-0.0185859684847211,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"90",-0.00403667487542205,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"91",4.92334122904914e-05,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"92",0.0146500684998399,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"93",-0.00184601814021074,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"94",0.0264589256968949,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"95",0.047887759499654,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"96",-0.00767341986907032,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"97",0.0104062833447358,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"98",0.0056185011544926,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"99",-0.0047937051285413,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"100",0.000278111947563617,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"101",0.018191500284175,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"102",-0.0177904849038117,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"103",0.0006633492463194,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"104",-0.00251699429705906,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"105",0.0160898726480272,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"106",-0.0220303925814993,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"107",0.0354803837373317,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"108",0.0125268234513248,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"109",0.00543261179465759,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"110",0.00598792126699969,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"111",-0.0101644154190955,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"112",0.0177159923046251,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"113",0.00922819937918,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"114",-0.0218956230911837,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"115",0.00401534310336276,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"116",-0.0397483547697116,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"117",-0.0273801215603907,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"118",-0.00862888950309398,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
